expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0097-665207ff,rapidsai/cuml,Document datatype detection (Was: Dataframes with dtype = np.float64 give incorrect results),https://github.com/rapidsai/cuml/issues/59,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0098-0b441c95,rapidsai/cuml,Deprecate and remove `convert_dtype` kwarg,https://github.com/rapidsai/cuml/issues/7646,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0099-b1c28b95,rapidsai/cuml,[CI] Improve logging for cases that might cause mid-run failures,https://github.com/rapidsai/cuml/issues/7964,performance_only,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0100-af518d93,jax-ml/jax,jax.numpy.insert returning incorrect results wen jitted on Metal,https://github.com/jax-ml/jax/issues/20918,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0101-3c140f79,jax-ml/jax,expi(x) returns incorrect value when jit disabled,https://github.com/jax-ml/jax/issues/27019,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0102-eaef1724,jax-ml/jax,[CUDA] jax.lax.linalg.eigh outputs nan for complex128 matrix,https://github.com/jax-ml/jax/issues/32641,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0103-fa08c277,jax-ml/jax,jnp.sum of all-True boolean array returns wrong result under jax.jit on GPU,https://github.com/jax-ml/jax/issues/35762,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0104-1beb105a,jax-ml/jax,Pallas Kernel with reshape + indexing gives incorrect result on TPU (but correct in Interpret Mode),https://github.com/jax-ml/jax/issues/36287,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0105-6cff3661,jax-ml/jax,cuSolver internal error. jax problems on gpu mode. everything works with cpu mode,https://github.com/jax-ml/jax/issues/8916,crash_compile,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0106-f14b9a6d,pytorch/pytorch,[Bug] Big difference between the output of Conv float precision and double precision,https://github.com/pytorch/pytorch/issues/115610,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0107-aef61170,pytorch/pytorch,overflow in `torch.quantize_per_tensor`,https://github.com/pytorch/pytorch/issues/137468,overflow_underflow,nan_inf,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0108-d1ce6d4d,pytorch/pytorch,DISABLED test_remove_noop_view_dtype_cuda (__main__.GPUTests),https://github.com/pytorch/pytorch/issues/151541,performance_only,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0109-745a5793,pytorch/pytorch,Ctx or at least Thread level switch for fp32 IEEE precision tolerance,https://github.com/pytorch/pytorch/issues/165741,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0110-cf498ed3,pytorch/pytorch,[inductor] torch.compile on CPU produces incorrect result when applying `logit` on sliced tensor with specific shape,https://github.com/pytorch/pytorch/issues/177839,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0111-ee04c963,rapidsai/cuml,[BUG] RF Regressor score function returns wrong results while using CumlArray,https://github.com/rapidsai/cuml/issues/1828,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0112-8dd81b48,rapidsai/cuml,[BUG] Intermittent test failure for test_train_cpu_infer_gpu with Lasso,https://github.com/rapidsai/cuml/issues/5298,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0113-9ce782f4,triton-lang/triton,Incorrect tl.dot / matmul result on RTX 3090 with Triton 3.6.0 for fp16 GEMM,https://github.com/triton-lang/triton/issues/9830,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0114-aeea4c0d,jax-ml/jax,Can't build jaxlib in GH200,https://github.com/jax-ml/jax/issues/21299,crash_compile,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0115-2951f2ce,jax-ml/jax,[pallas] Add support for the new algorithm option to dot,https://github.com/jax-ml/jax/issues/23926,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0116-050cd426,jax-ml/jax,Pallas `matmul` doesn't match `jnp.matmul` with `interpret=True`,https://github.com/jax-ml/jax/issues/26684,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0117-32d9d460,jax-ml/jax,Results do not match the reference. This is likely a bug/unexpected loss of precision.,https://github.com/jax-ml/jax/issues/27188,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0118-62c4145c,jax-ml/jax,`scatter_determinism_expander` is incompatible with 64-bit precision,https://github.com/jax-ml/jax/issues/27324,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0119-0aec2777,jax-ml/jax,xla_gpu_deterministic_ops=true breaks simple indexing in jax,https://github.com/jax-ml/jax/issues/27796,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0120-ebe1e750,jax-ml/jax,Unsupported conversion from f8E4M3FN to bf16 with rounding mode rtne,https://github.com/jax-ml/jax/issues/28416,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0121-fd8f6638,jax-ml/jax,dot_product_attention is non-deterministic across sequence lengths: different KV-cache sizes produce different XLA reduction trees,https://github.com/jax-ml/jax/issues/36570,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0122-ee7dddaf,pytorch/pytorch,Low GPU precision,https://github.com/pytorch/pytorch/issues/129649,precision_tolerance,precision_tolerance,dtype_casting,dtype_casting,nan_inf,nan_inf,precision_tolerance,2,0,low,suggestion_only_not_gold
EGNF1000-0123-336e3c0c,pytorch/pytorch,Enabling GPU mixed precision algorithms,https://github.com/pytorch/pytorch/issues/132940,precision_tolerance,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0124-a79cd9fb,pytorch/pytorch,"[MPS][Inductor] AdaptiveMaxPool{1,2}d produces incorrect results (numerical correctness)",https://github.com/pytorch/pytorch/issues/169738,crash_compile,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0125-37d90078,pytorch/pytorch,Silently incorrect results for torch.arange + Inductor,https://github.com/pytorch/pytorch/issues/175966,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0126-aff4b1ad,pytorch/pytorch,torch.linspace with integer dtype produces inconsistent results on CPU and CUDA,https://github.com/pytorch/pytorch/issues/181807,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0127-fe39b706,pytorch/pytorch,Gloo scatter gives wrong result for stride != 1,https://github.com/pytorch/pytorch/issues/24836,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0128-c4b85693,pytorch/pytorch,`bmm` will return wrong result on cpu with in-place,https://github.com/pytorch/pytorch/issues/87551,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,precision_tolerance,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0129-4493c892,rapidsai/cudf,[BUG] CharacterNormalizer make special token lower case,https://github.com/rapidsai/cudf/issues/20236,crash_compile,not_numerical_failure,not_numerical_failure,dtype_casting,not_numerical_failure,nan_inf,not_numerical_failure,3,2,medium,suggestion_only_not_gold
EGNF1000-0130-3ad67db1,rapidsai/cuml,[FEA] Model precision with precision_score,https://github.com/rapidsai/cuml/issues/1522,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0131-b0cd3006,rapidsai/cuml,[BUG] TSNE fit function is suddenly crashed when the dataset is large.,https://github.com/rapidsai/cuml/issues/1753,crash_compile,overflow_underflow,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0132-1fb8e891,rapidsai/cuml,[BUG] Received unsupported input type: <class 'dask_cudf.core.DataFrame'> when doing cuml_model.predict(X_test_dask) on Google Colab,https://github.com/rapidsai/cuml/issues/3050,crash_compile,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0133-cd4f25c0,rapidsai/cuml,[BUG] (Very) sporadic `BatchedMatrixTests` failure in CI,https://github.com/rapidsai/cuml/issues/3652,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0134-8159bca3,rapidsai/cuml,[BUG] Occasional adjusted_rand_index CI failure in gtests,https://github.com/rapidsai/cuml/issues/3660,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0135-5827b23a,rapidsai/cuml,[QST] Building from branch-21.12 from source runs into an issue with opg files,https://github.com/rapidsai/cuml/issues/4612,crash_compile,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0136-2ef133f8,rapidsai/cuml,[BUG] Always bad_alloc: out_of_memory when fit large numpy array.,https://github.com/rapidsai/cuml/issues/5291,crash_compile,nan_inf,dtype_casting,dtype_casting,overflow_underflow,nan_inf,nan_inf,2,0,low,suggestion_only_not_gold
EGNF1000-0137-aaa29350,rapidsai/cuml,[BUG] `import torch` + `cuml.NearestNeighbors` leads to nondeterministic segfault during Python process exit,https://github.com/rapidsai/cuml/issues/5343,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0138-efb20d0f,rapidsai/cuml,[BUG] DBSCAN.fit: 'pylibraft.common.handle.Handle' object has no attribute 'sync',https://github.com/rapidsai/cuml/issues/5800,crash_compile,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0139-5e05ba2a,rapidsai/cuml,[BUG]Unexpectedly High Forecast Values in Batch Prediction with cuML's Auto ARIMA,https://github.com/rapidsai/cuml/issues/5838,crash_compile,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0140-31b25ae4,rapidsai/cuml,[BUG] `UMAP` creates many `std::bad_alloc` errors when being tested in scikit-learn compatibility test suite,https://github.com/rapidsai/cuml/issues/7068,crash_compile,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0141-f6683046,rapidsai/cuml,Avoid Hard-Coded Values in SHAP Tests,https://github.com/rapidsai/cuml/issues/7474,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0142-99d920bb,rapidsai/cuml,[CI] Flaky tolerance check of `test_multi_component_layout_precomputed`,https://github.com/rapidsai/cuml/issues/7970,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0143-ee9f43a3,triton-lang/triton,Incorrect results for chained `tl.dot` with small block sizes,https://github.com/triton-lang/triton/issues/1162,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0144-e076834a,triton-lang/triton,Iterate For Loop In Reverse Order Generates Silent Wrong Result,https://github.com/triton-lang/triton/issues/1517,precision_tolerance,overflow_underflow,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0145-d3904de0,triton-lang/triton,A precision problem in continuous computation(Mul and Add),https://github.com/triton-lang/triton/issues/1578,precision_tolerance,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0146-0136a9da,triton-lang/triton,Matmul kernel precision mismatch,https://github.com/triton-lang/triton/issues/6265,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0147-e140a93c,triton-lang/triton,Bad performance in InfoNCE loss between triton vs pytorch implementation,https://github.com/triton-lang/triton/issues/6605,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0148-123ed6e8,triton-lang/triton,[Question] Incorrect results when using inline_asm_elementwise for cvt.rs to E4M3 (all outputs become 0.0),https://github.com/triton-lang/triton/issues/8822,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0149-68b797b7,triton-lang/triton,[Bug] Loop-carried variable type error when reassigning constexpr-specialized values,https://github.com/triton-lang/triton/issues/9547,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0150-be49dbc5,apache/tvm,[Bug] Wrong Result by nn.Dense and relay.Constant with TensorRT,https://github.com/apache/tvm/issues/14947,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0151-750fdaaa,apache/tvm,[Bug]: Semantically equivalent ONNX graphs produce inconsistent Sin and Tan results on CPU in TVM 0.9.0,https://github.com/apache/tvm/issues/18899,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0152-fa2c68a4,apache/tvm,[Bug]: Semantically equivalent ONNX graphs produce inconsistent Add results on CPU in TVM 0.9.0,https://github.com/apache/tvm/issues/18900,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0153-ba831728,apache/tvm,[Bug]: Semantically equivalent ONNX graphs produce inconsistent Sin/ReduceSum results on CPU in TVM 0.9.0,https://github.com/apache/tvm/issues/18901,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0154-b1a349ae,apache/tvm,[Bug] :Semantically equivalent ONNX graphs produce inconsistent concat outputs on CPU in TVM 0.9.0,https://github.com/apache/tvm/issues/18902,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
