review_id,blind_id,repository,issue_number,url,title,github_labels,current_gold_primary_failure,candidate_weak_label_prediction,tfidf_linear_svm_prediction,expanded_gold_vote_ensemble_prediction,ensemble_vote_count,ensemble_vote_margin,selection_reasons,adjudicated_primary_failure,adjudicated_is_true_numerical_failure,adjudicated_confidence,adjudication_reason
V2-ADJ-250,EGNF1000-0892-40f0d8e8,pytorch/pytorch,18730,https://github.com/pytorch/pytorch/issues/18730,Numerical instability KL divergence RelaxedOneHotCategorical,module: numerical-stability|module: distributions|triaged,crash_compile,needs_review,crash_compile,crash_compile,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-251,EGNF1000-0028-3ed20a82,rapidsai/cudf,16551,https://github.com/rapidsai/cudf/issues/16551,[BUG] Consider disabling managed memory in cudf.pandas on WSL2,bug,performance_only,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-252,GNF-0184-5cb52bd8,rapidsai/cudf,16004,https://github.com/rapidsai/cudf/issues/16004,[QST] cudf and kvikio? (this is actually a question about implementing RDMA in another library),question,performance_only,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-253,EGNF1000-0220-e3c838e9,rapidsai/cuml,2819,https://github.com/rapidsai/cuml/issues/2819,[TASK] Increase parallelism or sparse normalization prims,inactive-90d,performance_only,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-254,EGNF1000-0222-f04b13e7,rapidsai/cuml,7341,https://github.com/rapidsai/cuml/issues/7341,[BUG]DBSCAN inconsistent results / hangs multiple GPUS,bug,precision_tolerance,crash_compile,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-255,EGNF1000-0242-0fabb4c9,rapidsai/cuml,6018,https://github.com/rapidsai/cuml/issues/6018,"[BUG] Wrong cuda version is derived, causing ""No module named 'pynvjitlink'""",bug|? - Needs Triage,precision_tolerance,crash_compile,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-256,EGNF1000-0244-f9fda636,rapidsai/cuml,7294,https://github.com/rapidsai/cuml/issues/7294,[FEA] Implement `adjusted_mutual_info_score`,feature request|good first issue,performance_only,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-257,EGNF1000-0271-e4672126,rapidsai/cuml,2358,https://github.com/rapidsai/cuml/issues/2358,[BUG] T-SNE freezing in benchmarks,bug,performance_only,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-258,EGNF1000-0593-d7e7f5f7,rapidsai/cuml,4036,https://github.com/rapidsai/cuml/issues/4036,[BUG] Calling `fit_transform` method renames columns and resets indices for multi-column input,bug|? - Needs Triage|inactive-90d,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-259,EGNF1000-0651-2c5e1d93,rapidsai/cuml,5749,https://github.com/rapidsai/cuml/issues/5749,"[DOC] On the first execution of certain cuml features, a [jitify] File Not Found error is returned",? - Needs Triage|doc,overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily documentation-related rather than a numerical failure.
V2-ADJ-260,EGNF1000-0767-eaded92c,rapidsai/cuml,1184,https://github.com/rapidsai/cuml/issues/1184,[FEA] IntType template parameter for SVM,feature request|? - Needs Triage,overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-261,EGNF1000-0873-a6bc9fba,rapidsai/cuml,6910,https://github.com/rapidsai/cuml/issues/6910,[BUG] CUDA_ERROR_ILLEGAL_ADDRESS issue with cuML UMAP,bug|algo: umap|algo: spectral-embedding,precision_tolerance,needs_review,precision_tolerance,precision_tolerance,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-262,EGNF1000-0293-de461d22,triton-lang/triton,2352,https://github.com/triton-lang/triton/issues/2352,Inconsistent results between torch and triton for fp16 dtype,,precision_tolerance,nan_inf,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-263,EGNF1000-0529-e4e463bb,triton-lang/triton,10141,https://github.com/triton-lang/triton/issues/10141,"[jit] missing fallback mechanism for `tl.dot`, resulting in different semantics from the INTERPERTER",enhancement|interpreter,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,not_numerical_failure,no,medium,The issue does not show an explicit numerical correctness failure.
V2-ADJ-264,EGNF1000-0531-fe93686b,triton-lang/triton,2028,https://github.com/triton-lang/triton/issues/2028,Boardcast after elementwise mul,,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-265,EGNF1000-0938-5b514bed,triton-lang/triton,9719,https://github.com/triton-lang/triton/issues/9719,Host TensorDescriptor vs. device tensor descriptor creation not producing similar outputs,bug|needs reproducer,crash_compile,precision_tolerance,not_numerical_failure,crash_compile,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-266,GNF-0056-d1d1b50f,triton-lang/triton,6748,https://github.com/triton-lang/triton/issues/6748,pointer should use int64 as its latent operating data type by default to avoid overflow,bug,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-267,GNF-0179-0d2d153d,triton-lang/triton,8591,https://github.com/triton-lang/triton/issues/8591,Proton buffer copyout is slower than it needs to be,performance|proton,performance_only,performance_only,nan_inf,nan_inf,4,3,ensemble_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-268,GNF-0083-c671b943,cupy/cupy,2066,https://github.com/cupy/cupy/issues/2066,Should introduce NumPy fallback mode,contribution welcome|cat:feature|prio:high|pr-ongoing,overflow_underflow,performance_only,overflow_underflow,overflow_underflow,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-269,EGNF1000-0385-49bb4798,jax-ml/jax,35896,https://github.com/jax-ml/jax/issues/35896,sharded x64 arange gives wrong results,bug,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,2,0,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-270,EGNF1000-0536-6775b044,jax-ml/jax,14679,https://github.com/jax-ml/jax/issues/14679,np.linalg.norm should use numerically stable p-norms.,enhancement,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-271,EGNF1000-0542-3e5a507f,jax-ml/jax,23919,https://github.com/jax-ml/jax/issues/23919,Add a fused multiply-add function,enhancement,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,not_numerical_failure,no,medium,The issue does not show an explicit numerical correctness failure.
V2-ADJ-272,EGNF1000-0548-67af3390,jax-ml/jax,31426,https://github.com/jax-ml/jax/issues/31426,Edit lax.convert_element_type to emit deprecation warning on overflow,enhancement,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,2,0,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-273,EGNF1000-0799-6769b448,jax-ml/jax,11478,https://github.com/jax-ml/jax/issues/11478,Bogus gradient value from value_and_grad for committed DeviceArray on a multi-GPU host,bug|needs info|NVIDIA GPU,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-274,EGNF1000-0262-2a597689,numba/numba,5706,https://github.com/numba/numba/issues/5706,Please add support for Metal as GPU accelerator,feature_request,performance_only,needs_review,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-275,EGNF1000-0322-68f1c2f4,numba/numba,5696,https://github.com/numba/numba/issues/5696,Too slow jit compilation of a function,bug|duplicate,performance_only,crash_compile,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-276,EGNF1000-0674-22eb7bb2,numba/numba,9628,https://github.com/numba/numba/issues/9628,lack of overflow check and incorrect type init when using jitclass,bug - incorrect behavior|bug - typing,overflow_underflow,overflow_underflow,precision_tolerance,overflow_underflow,3,1,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-277,GNF-0043-75ac4cd1,numba/numba,10325,https://github.com/numba/numba/issues/10325,test failures related to tolerance (corruption / refcounting),needtriage|stale,nan_inf,nan_inf,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-278,EGNF1000-0108-d1ce6d4d,pytorch/pytorch,151541,https://github.com/pytorch/pytorch/issues/151541,DISABLED test_remove_noop_view_dtype_cuda (__main__.GPUTests),triaged|module: flaky-tests|skipped|module: fx|rocm-skipped-tests,performance_only,performance_only,performance_only,performance_only,3,1,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-279,EGNF1000-0229-40672469,pytorch/pytorch,162464,https://github.com/pytorch/pytorch/issues/162464,DISABLED test_return_aux_deprecation_warnings_cuda_float16 (__main__.TestFlexAttentionCUDA),triaged|module: flaky-tests|skipped|oncall: pt2|module: inductor|module: flex attention|rocm-skipped-tests,performance_only,performance_only,performance_only,performance_only,3,1,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,medium,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-280,EGNF1000-0329-a819a3c4,pytorch/pytorch,141265,https://github.com/pytorch/pytorch/issues/141265,rope perf improvement,triaged|oncall: pt2|module: inductor,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-281,EGNF1000-0336-b7b5db56,pytorch/pytorch,169857,https://github.com/pytorch/pytorch/issues/169857,"[ROCm] MIOpen 3D convolution kernel fails with ""invalid configuration argument"" for Qwen2.5-VL vision encoder - silent fallback causes severe performance regression",module: rocm|triaged,performance_only,overflow_underflow,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-282,EGNF1000-0342-9bffee42,pytorch/pytorch,180957,https://github.com/pytorch/pytorch/issues/180957,Missing CSE in TorchInductor,module: performance|triaged|enhancement|oncall: pt2|module: inductor|bot-triaged,performance_only,nan_inf,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-283,EGNF1000-0397-cd5e50b1,pytorch/pytorch,183901,https://github.com/pytorch/pytorch/issues/183901,torch.compile produces int32-overflowed results for int64 arange multiplication on CUDA,triage review|module: cuda|module: correctness (silent)|module: int overflow|oncall: pt2|module: inductor|bot-triaged,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,3,1,low_ensemble_vote_count|low_ensemble_margin|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-284,EGNF1000-0424-35b87e7e,pytorch/pytorch,94333,https://github.com/pytorch/pytorch/issues/94333,cpu log1p for bfloat16 gives wrong result.,module: cpu|triaged|module: bfloat16,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,dtype_casting,yes,medium,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-285,EGNF1000-0493-80459b2f,pytorch/pytorch,176091,https://github.com/pytorch/pytorch/issues/176091,Windows CPU: SDPA FlashAttention gives wrong results with multiple intra-op threads (mixed OpenMP runtimes),module: windows|module: cpu|triaged|module: openmp|module: correctness (silent)|module: sdpa|bot-triaged|bot-mislabeled,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-286,EGNF1000-0522-71a2c17a,pytorch/pytorch,175833,https://github.com/pytorch/pytorch/issues/175833,Duplicate SDPA Input Constraints,module: performance|triaged|oncall: pt2|module: inductor|module: sdpa|bot-triaged,performance_only,dtype_casting,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-287,EGNF1000-0561-1ca3704a,pytorch/pytorch,120905,https://github.com/pytorch/pytorch/issues/120905,F.conv2d double precision error,needs reproduction|module: nn|module: convolution|triaged,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-288,EGNF1000-0563-837b6a88,pytorch/pytorch,122021,https://github.com/pytorch/pytorch/issues/122021,Wishart: problems with singular samples.,module: distributions|triaged,not_numerical_failure,overflow_underflow,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-289,EGNF1000-0572-ceefe3be,pytorch/pytorch,35666,https://github.com/pytorch/pytorch/issues/35666,[discussion] Generic solutions for too-small-epsilon in FP16 training,module: docs|module: autograd|triaged|enhancement|module: half,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,not_numerical_failure,no,high,The report is primarily documentation-related rather than a numerical failure.
V2-ADJ-290,EGNF1000-0635-1784c420,pytorch/pytorch,183812,https://github.com/pytorch/pytorch/issues/183812,`torch.scatter_reduce` CPU performance regression (~15–58×) introduced in 2.13.0.,triage review|module: performance|module: cpu|module: regression|module: scatter & gather ops|bot-triaged,performance_only,dtype_casting,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-291,EGNF1000-0809-8c029072,pytorch/pytorch,104698,https://github.com/pytorch/pytorch/issues/104698,Incorrect Error Message Ordering for nn.AdaptiveAvgPool2d with Incorrect output_size,module: nn|triaged,not_numerical_failure,needs_review,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-292,EGNF1000-0818-189467a4,pytorch/pytorch,154947,https://github.com/pytorch/pytorch/issues/154947,[Inductor] why `TORCHINDUCTOR_MAX_AUTOTUNE_GEMM_BACKENDS=TRITON` does NOT work?,triaged|oncall: pt2|module: inductor,not_numerical_failure,overflow_underflow,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-293,EGNF1000-0831-e007e021,pytorch/pytorch,175058,https://github.com/pytorch/pytorch/issues/175058,torch.compile VRAM usage regression between 2.9.1 and 2.10.0,high priority|needs reproduction|module: memory usage|triaged|oncall: pt2,performance_only,overflow_underflow,performance_only,performance_only,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-294,GNF-0030-a4314978,pytorch/pytorch,181146,https://github.com/pytorch/pytorch/issues/181146,torch.compile: autograd.Function.apply with aliased inputs drops per-slot gradient contributions,high priority|triaged|module: correctness (silent)|oncall: pt2|module: dynamo|module: higher order operators|module: pt2-dispatcher|dynamo-autograd-function|pt2: ubn|bot-triaged,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-295,EGNF1000-0095-ca4951e3,rapidsai/cudf,15224,https://github.com/rapidsai/cudf/issues/15224,[FEA] Parquet reader should use LogicalType rather than ConvertedType,feature request|libcudf|cuIO,precision_tolerance,precision_tolerance,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-296,GNF-0037-7af727c1,rapidsai/cudf,16578,https://github.com/rapidsai/cudf/issues/16578,[BUG] compute-sanitizer failure on `gtests/PARQUET_TEST` preventing its use in code reading parquet files,bug,not_numerical_failure,overflow_underflow,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-297,GNF-0076-60dcd2da,rapidsai/cudf,3797,https://github.com/rapidsai/cudf/issues/3797,[BUG] Python avro unit test sporadically segfaults,bug|cuIO,not_numerical_failure,crash_compile,not_numerical_failure,not_numerical_failure,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-298,GNF-0129-c9f64c60,rapidsai/cudf,10591,https://github.com/rapidsai/cudf/issues/10591,[BUG] Passing a list to `StringMethods.strip` puts cuDF into a broken state,bug|Python,nan_inf,nan_inf,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-299,EGNF1000-0379-29f5d7c5,rapidsai/cuml,7236,https://github.com/rapidsai/cuml/issues/7236,[CI] test_kernel_density fails with numerical overflow due to mismatch in `score_samples` dtype,bug|ci,overflow_underflow,nan_inf,overflow_underflow,overflow_underflow,3,2,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-300,EGNF1000-0646-9d6d3d7b,rapidsai/cuml,3816,https://github.com/rapidsai/cuml/issues/3816,[BUG] TSNE computation stuck at gradient updates,bug|? - Needs Triage,nan_inf,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
